id,label,asin,title,average_rating,rating_number,price,color,dimensions,weight,model_number,date_first_available,screen_size,display_resolution,form_factor,operating_system,display_technology,model_name,ram_gb,storage_gb
product_B08H1YH7G6,galaxy note 20 ultra 5g | sm-n986n 256gb | factory unlocked - korean international version (mystic bronze),B08H1YH7G6,galaxy note 20 ultra 5g | sm-n986n 256gb | factory unlocked - korean international version (mystic bronze),3.9,29,,mystic bronze,3.04 x 6.49 x 0.32 inches,7.3 ounces,sm-n986n,"august 31, 2020",6.9 inches,1440 x 3088,slate,android,amoled,galaxy note,12.0,256.0
product_B09RGY6RL2,"plum ram plus 4g volte unlocked rugged flip phone 2022 model att, tmobile, speed talk, consumer cellular- orange",B09RGY6RL2,"plum ram plus 4g volte unlocked rugged flip phone 2022 model att, tmobile, speed talk, consumer cellular- orange",3.0,289,,orange,,0.14 ounces,e910org,"january 20, 2022",2.4 inches,,,proriotary,,ram plus,,4.0
product_B07Y5V6LMT,net10 lg journey 4g lte prepaid smartphone (locked) - black - 16gb - sim card included - cdma,B07Y5V6LMT,net10 lg journey 4g lte prepaid smartphone (locked) - black - 16gb - sim card included - cdma,4.2,133,,black,6.75 x 2.5 x 10.38 inches,13.1 ounces,ntlgl322dcwhp,"november 1, 2019",,,,,,,2.0,
product_B000UV5C9I,"sanyo 3200 pink phone (sprint, phone only, no service)",B000UV5C9I,"sanyo 3200 pink phone (sprint, phone only, no service)",5.0,1,,pink,3.31 x 1.83 x 1.01 inches,3.49 ounces,3200,"july 9, 2010",,,,,lcd,,,
product_B0919PLV7S,"poco, llc poco x3 pro 4g lte gsm pro global unlocked gamers (8gb + 256gb) 6.67 inch dual sim quad camera 48mp quad camera (not verizonboost) (phantom black)",B0919PLV7S,"poco, llc poco x3 pro 4g lte gsm pro global unlocked gamers (8gb + 256gb) 6.67 inch dual sim quad camera 48mp quad camera (not verizonboost) (phantom black)",4.4,7146,,phantom black,6.51 x 3.02 x 0.37 inches,7.6 ounces,15668845,"july 1, 2021",6.67 inches,2400 x 1080,slate,android 11.0,,x3 pro,8.0,8.0
product_B09R2JWDVF,lg tribute empire | 16gb | gsm unlocked | android smartphone | white (renewed),B09R2JWDVF,lg tribute empire | 16gb | gsm unlocked | android smartphone | white (renewed),4.0,6,,white,,10.2 ounces,,"january 24, 2022",5 inches,1280 x 720,smartphone,android 8.1,lcd,lg tribute empire,,16.0
product_B07QCQ6LBG,google pixel xl 32gb blue g-pw2100 - us version - factory unlocked (renewed),B07QCQ6LBG,google pixel xl 32gb blue g-pw2100 - us version - factory unlocked (renewed),3.7,65,,,,,,,,,,,,,,
product_B0BJQWRTKV,"xiaomi 12t pro 5g + 4g lte (256gb+8gb) unlocked worldwide (only t-mobile/metro/mint usa market) 200mp pro camera 6.67"" 120mhz + (w/fast 51w car charger) (black)",B0BJQWRTKV,"xiaomi 12t pro 5g + 4g lte (256gb+8gb) unlocked worldwide (only t-mobile/metro/mint usa market) 200mp pro camera 6.67"" 120mhz + (w/fast 51w car charger) (black)",4.5,206,490.0,black,,7 ounces,12t pro,"october 28, 2022",,,smartphone,,,,8.0,256.0
product_B08VDSR3SV,"raptic shield pro magnet case designed for iphone 12 mini, shock absorbing protection, magsafe charging compatible, durable aluminum frame, fits iphone 12 mini, iridescent",B08VDSR3SV,"raptic shield pro magnet case designed for iphone 12 mini, shock absorbing protection, magsafe charging compatible, durable aluminum frame, fits iphone 12 mini, iridescent",4.2,21,,iridescent,,2.56 ounces,492973,"february 10, 2021",,,bumper,,,,,
product_B00O3PELZ8,"posh revel s500a - 5.0"", 4g, android 4.4 kit kat, dual-core, 4gb, 8mp camera, dual sim smartphone (green)",B00O3PELZ8,"posh revel s500a - 5.0"", 4g, android 4.4 kit kat, dual-core, 4gb, 8mp camera, dual sim smartphone (green)",3.9,163,,,,,,,,,,,,,,
product_B07JDQS55C,"lg k30 16gb smartphone (unlocked) - lmx410ulmg.ausabk w/ 32gb accessory bundle includes, tone triumph wireless bluetooth headset, 32gb microsdhc memory card, portable keychain charger + more",B07JDQS55C,"lg k30 16gb smartphone (unlocked) - lmx410ulmg.ausabk w/ 32gb accessory bundle includes, tone triumph wireless bluetooth headset, 32gb microsdhc memory card, portable keychain charger + more",3.7,3,,black,5.8 x 3 x 1 inches,12 ounces,e2lgk30,"october 12, 2018",5.3 inches,,smartphone,android 7.1,,k30,,16.0
product_B078J9PTNF,"huawei ascend mate2 4g 16gb unlocked gsm lte 6.1"" quad-core smartphone w/ 13mp camera - black (certified refurbished)",B078J9PTNF,"huawei ascend mate2 4g 16gb unlocked gsm lte 6.1"" quad-core smartphone w/ 13mp camera - black (certified refurbished)",5.0,3,,black,6.34 x 0.37 x 3.33 inches,7.2 ounces,,"december 20, 2017",6.1 inches,,smartphone,android 4.3,"lcd, led",mate 2,,16.0
product_B08Y7YRMBZ,"samsung galaxy s20 fe 5g (128gb, 6gb) 6.5"" amoled, snapdragon 865, ip68 water resistant, 5g volte at&t unlocked (t-mobile, verizon, sprint, metro) g781u (cloud lavender) renewed",B08Y7YRMBZ,"samsung galaxy s20 fe 5g (128gb, 6gb) 6.5"" amoled, snapdragon 865, ip68 water resistant, 5g volte at&t unlocked (t-mobile, verizon, sprint, metro) g781u (cloud lavender) renewed",4.1,902,234.97,cloud lavender,6 x 4 x 2 inches,1.2 pounds,,"june 22, 2021",,1080 x 2400,slate,,amoled,,,128.0
product_B09MQZPWKD,"infinix zero x neo (x6810) dual sim,128gb 8gb ram, factory unlocked gsm, international version - no warranty - (nebula black)",B09MQZPWKD,"infinix zero x neo (x6810) dual sim,128gb 8gb ram, factory unlocked gsm, international version - no warranty - (nebula black)",3.8,13,,,,1.61 pounds,x6810,"february 25, 2022",,1080 x 2460,smartphone,,"lcd, led",,8.0,8.0
product_B00CKYDQS2,"blu quattro 5.7 hd d460 unlocked gsm phone with android os, v4.0, 5.7"" ips lcd touchscreen, 8mp camera, quad-core 1.5 ghz processor and ulp geforce graphics - black",B00CKYDQS2,"blu quattro 5.7 hd d460 unlocked gsm phone with android os, v4.0, 5.7"" ips lcd touchscreen, 8mp camera, quad-core 1.5 ghz processor and ulp geforce graphics - black",3.0,24,,black,3.26 x 0.42 x 6.35 inches,1 pounds,d460,"april 29, 2013",5.7 inches,1280 x 720,smartphone,android 4.0,"lcd, led",,,4.0
product_B07577JYMH,motorola z2 force xt178901 64gb fine gold verizon smartphone,B07577JYMH,motorola z2 force xt178901 64gb fine gold verizon smartphone,2.5,5,169.99,gold,,8.7 ounces,xt178901,"august 29, 2017",,,slate,,"amoled, led",,6.0,64.0
product_B08HM315FL,blu tank xtreme - rugged 5.5” gsm unlocked smartphone -black (renewed),B08HM315FL,blu tank xtreme - rugged 5.5” gsm unlocked smartphone -black (renewed),3.6,9,,black,,16 ounces,,"september 7, 2020",5 inches,,smartphone,android 9.0,led,,,32.0
product_B07R6B4KGG,"blu vivo xl4 – 6.2” hd display smartphone, 32gb+3gb ram –black (renewed)",B07R6B4KGG,"blu vivo xl4 – 6.2” hd display smartphone, 32gb+3gb ram –black (renewed)",4.1,22,,black,6.19 x 0.3 x 3 inches,8 ounces,,"april 26, 2019",,,smartphone,,,,,32.0
product_B00JXTYYW4,blu star jr s350 unlocked gsm dual-sim android cell phone (black),B00JXTYYW4,blu star jr s350 unlocked gsm dual-sim android cell phone (black),3.7,28,,,,,,,3.5 inches,,,"android os, v2.3",,star jr,,512.0
product_B07H3K7V8M,"v mobile dual sim 4g unlocked smartphone，cell phones unlocked 4g lte (black (a11), 1gb ram+8gb rom)",B07H3K7V8M,"v mobile dual sim 4g unlocked smartphone，cell phones unlocked 4g lte (black (a11), 1gb ram+8gb rom)",3.0,5,,,,6.6 ounces,,"september 13, 2018",,,smartphone,,lcd,,,16.0
product_B07CJQ849D,"android 6.0 dual core unlocked phone & tablet - 7"" screen - google play - bluetooth - dual cameras",B07CJQ849D,"android 6.0 dual core unlocked phone & tablet - 7"" screen - google play - bluetooth - dual cameras",3.0,1,,black,8.4 x 4.5 x 0.31 inches,1 pounds,tabletphone-a23-01,"november 1, 2017",,1280 x 720 pixels,touchscreen,,,,,4.0
product_B08WJ356J8,samsung galaxy s21 ultra 5g g9980 512gb 16gb ram international version - phantom black (renewed),B08WJ356J8,samsung galaxy s21 ultra 5g g9980 512gb 16gb ram international version - phantom black (renewed),2.7,2,,black,0.35 x 6.5 x 2.98 inches,8 ounces,galaxy s21 ultra,"february 12, 2021",6.8 inches,,slate,android 11.0,amoled,,16.0,512.0
product_B00PHM9OKI,blu life play mini l190a unlocked gsm dual-sim android 4.4 (kitkat) smartphone - yellow,B00PHM9OKI,blu life play mini l190a unlocked gsm dual-sim android 4.4 (kitkat) smartphone - yellow,4.0,4,,,4.92 x 0.49 x 2.56 inches,4.4 ounces,blulpml190ay-uk,"november 11, 2014",,,smartphone,,"lcd, led",,,4.0
product_B00QV03TXI,"thl 4000 4.7"" ips qhd android 4.4 mtk6582m 4-core 3g phone 5mp cam 1gb ram 8gb rom quickcharge otg (black)+ floureon tf card reader",B00QV03TXI,"thl 4000 4.7"" ips qhd android 4.4 mtk6582m 4-core 3g phone 5mp cam 1gb ram 8gb rom quickcharge otg (black)+ floureon tf card reader",5.0,1,,,,,,"april 28, 2015",,,,,,,,8.0
product_B09QLGXH5P,"samsung galaxy s21 fe 5g cell phone, factory unlocked android smartphone, 128gb, 120hz display, pro grade camera, all day intelligent battery, international version, (graphite)",B09QLGXH5P,"samsung galaxy s21 fe 5g cell phone, factory unlocked android smartphone, 128gb, 120hz display, pro grade camera, all day intelligent battery, international version, (graphite)",3.3,35,442.0,graphite,7 x 4 x 1 inches,6.2 ounces,,"january 17, 2022",6.4 inches,2560 x 1440,slider,android 10.0,amoled,galaxy s21 fe,,128.0
product_B07MBZ3B2H,ulefone arm 6,B07MBZ3B2H,ulefone arm 6,3.6,68,,red,6.54 x 3.27 x 0.52 inches,9.4 ounces,arm6,"january 7, 2019",,,smartphone,,,,6.0,128.0
product_B079142R7Y,asus zenfone max plus zb570tl-mt67-3g32g-bl - 5.7” 1920x1080-3gb ram - 32gb storage - lte unlocked dual sim cell phone - us warranty - silver,B079142R7Y,asus zenfone max plus zb570tl-mt67-3g32g-bl - 5.7” 1920x1080-3gb ram - 32gb storage - lte unlocked dual sim cell phone - us warranty - silver,3.9,300,,silver,6 x 2.9 x 0.4 inches,6.4 ounces,zb570tl-mt67-3g32g-bl,"february 26, 2018",,2160 x 1080 pixels,smartphone,,lcd,,3.0,32.0
product_B0076DIAIS,motorola razr 2019 xt2000-1 128gb verizon - gold (renewed),B0076DIAIS,motorola razr 2019 xt2000-1 128gb verizon - gold (renewed),3.6,13,198.0,gold,,12.1 ounces,,"july 30, 2021",,2142 x 876,flip,,,,,128.0
product_B07JK2VZ19,"oukitel unlocked cell phones, l1 dual sim unlocked smartphones gsm hd camera for senior/old people,1700mah big battery large screen easy to operate mobile phone-gold",B07JK2VZ19,"oukitel unlocked cell phones, l1 dual sim unlocked smartphones gsm hd camera for senior/old people,1700mah big battery large screen easy to operate mobile phone-gold",2.7,11,,gold,4.98 x 0.65 x 2.14 inches,5 ounces,ok l1,"october 19, 2018",2.4 inches,240 x 320,smartphone,,,l1,,32.0
product_B09YXMSG1S,"ulefone note 7 cell phones unlocked, 3500mah, 3-card slot, 8mp triple camera, 6.1"" hd screen, 16gb unlocked android smartphone, dual 3g, face unlock, green",B09YXMSG1S,"ulefone note 7 cell phones unlocked, 3500mah, 3-card slot, 8mp triple camera, 6.1"" hd screen, 16gb unlocked android smartphone, dual 3g, face unlock, green",3.3,19,,green,6.14 x 2.9 x 0.38 inches,13.4 ounces,us-note7,"may 18, 2022",6.1 inches,,smartphone,android 9.0,lcd,us-note7-gn,1.0,16.0
product_B07WSFZ1R6,google pixel 3a 64gb black unlocked 5.6 inch smartphone - no developer option (renewed),B07WSFZ1R6,google pixel 3a 64gb black unlocked 5.6 inch smartphone - no developer option (renewed),4.2,177,,black,5.96 x 0.28 x 0.32 inches,5.2 ounces,g020g,"june 3, 2020",5.6 inches,1080 x 2220,smartphone,android 9.0,oled,pixel 3a,4.0,64.0
product_B0096ED2K6,samsung alias 2 sch-u750 gray verizon cell phone,B0096ED2K6,samsung alias 2 sch-u750 gray verizon cell phone,2.3,6,,,,8.8 ounces,,"september 5, 2012",,,,,,alias 2,,
product_B07GGGTT78,"motorola moto g4 plus xt1642 4g lte octacore fingerprint (gsm only, no cdma) international version with no warranty (white) (black, 32gb)",B07GGGTT78,"motorola moto g4 plus xt1642 4g lte octacore fingerprint (gsm only, no cdma) international version with no warranty (white) (black, 32gb)",3.6,8,,black,,13.6 ounces,moto g4 plus,"july 24, 2019",5.5 inches,1280 x 720,slate,android,"lcd, led",,2.0,32.0
product_B08KJ5P6WC,"samsung electronics galaxy z fold 2 5g | factory unlocked android cell phone | 256gb storage | us version smartphone tablet | 2-in-1 refined design, flex mode | mystic bronze (renewed)",B08KJ5P6WC,"samsung electronics galaxy z fold 2 5g | factory unlocked android cell phone | 256gb storage | us version smartphone tablet | 2-in-1 refined design, flex mode | mystic bronze (renewed)",4.2,210,,,,,,,,,,,,,,
product_B07PRCKPDP,"poptel p10 rugged cell phones unlocked, ip68 waterproof smartphones with 4g/lte, octa core, 5.5inch 4gb+64gb, dual sim waterproof camera rugged smartphones(black)",B07PRCKPDP,"poptel p10 rugged cell phones unlocked, ip68 waterproof smartphones with 4g/lte, octa core, 5.5inch 4gb+64gb, dual sim waterproof camera rugged smartphones(black)",3.2,11,,black,6.11 x 2.94 x 0.47 inches,7.2 ounces,,"march 17, 2019",,1280 x 640,smartphone,,lcd,,,64.0
product_B07SMBJX7X,verizon prepaid 4g smartphone - motorola moto e5 go - black - carrier locked to verizon prepaid,B07SMBJX7X,verizon prepaid 4g smartphone - motorola moto e5 go - black - carrier locked to verizon prepaid,3.9,245,99.99,black,5.94 x 2.91 x 0.35 inches,5.3 ounces,moto e5 go,"august 30, 2019",5.2 inches,,smartphone,android 8.0,lcd,080-02-0499,16.0,16.0
product_B00GJKHCYC,new oem home button key for iphone 5c - black,B00GJKHCYC,new oem home button key for iphone 5c - black,4.4,16,,black,,0.352 ounces,,"november 8, 2013",,,,,,,,
product_B07BTKMJQK,lg - exalt 4g lte vn220 with 8gb memory cell phone - silver (verizon) (renewed),B07BTKMJQK,lg - exalt 4g lte vn220 with 8gb memory cell phone - silver (verizon) (renewed),3.5,92,369.0,silver,,4.8 ounces,cp_rj_35-cr,"march 30, 2018",,240 x 400,flip,,lcd,,,8.0
product_B09SM5Q98T,"samsung galaxy a13 5g cell phone, at&t gsm unlocked android smartphone, 64gb, long lasting battery, expandable storage, triple lens camera, infinite display, black (renewed)",B09SM5Q98T,"samsung galaxy a13 5g cell phone, at&t gsm unlocked android smartphone, 64gb, long lasting battery, expandable storage, triple lens camera, infinite display, black (renewed)",3.9,621,129.99,black,6 x 4 x 2 inches,6.9 ounces,galaxy a13 (5g) 64gb,"february 22, 2022",,720 x 1600,slate,,,,,64.0
product_B087DRVSWC,"samsung galaxy a31 sm-a315g/ds 4g lte gsm (at&t tmobile metro cricket latin caribbean europe) quad camera international version 4gb ram (blue, 64gb)",B087DRVSWC,"samsung galaxy a31 sm-a315g/ds 4g lte gsm (at&t tmobile metro cricket latin caribbean europe) quad camera international version 4gb ram (blue, 64gb)",4.3,291,,prism crush blue,6.2 x 2.9 x 0.2 inches,0.811 ounces,,"april 21, 2020",,,smartphone,,amoled,,,64.0
product_B08HMV7RLT,ushining 3g unlocked flip phone dual screen dual sim mobile phones easy-to-use flip cell phones with charging dock (red),B08HMV7RLT,ushining 3g unlocked flip phone dual screen dual sim mobile phones easy-to-use flip cell phones with charging dock (red),3.2,161,,red,3.7 x 0.8 x 1.7 inches,9.9 ounces,,"november 5, 2020",2.8 inches,240 x 320,flip,,,f280,,16.0
product_B0002714HE,motorola i830 phone - bronze (nextel),B0002714HE,motorola i830 phone - bronze (nextel),3.0,20,,blue,3.3 x 1.8 x 0.8 inches,1 pounds,i830b,"january 11, 2013",,,,,,,,8.0
product_B07BJJN25X,lg electronics k8 2018 factory unlocked phone - 5 inch screen - 16gb - morrocan blue (u.s. warranty),B07BJJN25X,lg electronics k8 2018 factory unlocked phone - 5 inch screen - 16gb - morrocan blue (u.s. warranty),3.9,83,,morrocan blue,5.7 x 2.83 x 0.31 inches,6.4 ounces,lmx210ulmg,"april 7, 2018",5 inches,1280 x 720 pixels,bar,"android; android 7.0, android 7.1",,lg k8,,16.0
product_B08CS788P2,asus rog phone 5 zs673ks / i005da 5g dual 256gb 16gb ram factory unlocked (gsm only | no cdma - not compatible with verizon/sprint) tencent games google play installed - phantom black,B08CS788P2,asus rog phone 5 zs673ks / i005da 5g dual 256gb 16gb ram factory unlocked (gsm only | no cdma - not compatible with verizon/sprint) tencent games google play installed - phantom black,4.0,91,635.0,,0.39 x 6.73 x 3.07 inches,8.4 ounces,zs673ks,"march 23, 2021",,,foldable case,,,,16.0,256.0
product_B07WC1Z4S9,"google pixel xl (128gb, 4gb ram) 5.5"" amoled hd display, global 4g lte, us factory unlocked model (gsm, verizon, sprint) - very silver (renewed)",B07WC1Z4S9,"google pixel xl (128gb, 4gb ram) 5.5"" amoled hd display, global 4g lte, us factory unlocked model (gsm, verizon, sprint) - very silver (renewed)",3.9,3,,silver,,8.2 ounces,,"august 8, 2019",,,smartphone,,amoled,,,128.0
product_B08PJ32LBD,"realme 6 (64gb, 4gb) 6.5"" 90hz display, 30w fast charge, mediatek helio g90t, gsm unlocked global 4g lte (t-mobile, at&t, metro) international model - rmx2001 (64gb sd bundle, comet blue)",B08PJ32LBD,"realme 6 (64gb, 4gb) 6.5"" 90hz display, 30w fast charge, mediatek helio g90t, gsm unlocked global 4g lte (t-mobile, at&t, metro) international model - rmx2001 (64gb sd bundle, comet blue)",4.3,458,130.0,comet blue,6.38 x 2.94 x 0.35 inches,6.7 ounces,5976125,"january 1, 2020",6.5,2400 x 1080,slate,android 10.0,,realme 6,4.0,4.0
product_B000RVUQLU,sony ericsson s500 (mysterious green) gsm unlocked cell phone,B000RVUQLU,sony ericsson s500 (mysterious green) gsm unlocked cell phone,4.2,127,,green,0.55 x 1.85 x 3.9 inches,3.88 ounces,dpy1013135/17,"october 2, 2003",,,slider,,led,,,12.0
product_B09TRZGKXW,samsung galaxy s22 ultra s9080 5g 512gb 12gb ram factory unlocked (gsm only | no cdma - not compatible with verizon/sprint) global version - phantom black,B09TRZGKXW,samsung galaxy s22 ultra s9080 5g 512gb 12gb ram factory unlocked (gsm only | no cdma - not compatible with verizon/sprint) global version - phantom black,3.8,45,818.0,,,,,,,,,,,,,
product_B077ZJ1799,lg leon h345 8gb t-mobile 4g lte android smartphone black (renewed),B077ZJ1799,lg leon h345 8gb t-mobile 4g lte android smartphone black (renewed),3.0,14,,black,7 x 5 x 4 inches,9.8 ounces,leon,"december 7, 2017",,,smartphone,,,,,8.0
product_B00OSLA3UY,blu dash 5.5-us gsm - unlocked (grey),B00OSLA3UY,blu dash 5.5-us gsm - unlocked (grey),3.7,120,,grey,6.1 x 0.4 x 3.1 inches,9.9 ounces,d470u grey,"october 22, 2014",,1920 x 1080,,,led,,,4.0
product_B09C42FF4G,"samsung galaxy a52 (sm-a525f/ds) dual sim, 128gb/ 6gb ram, 6.5” factory unlocked gsm, international version - no warranty - awesome blue",B09C42FF4G,"samsung galaxy a52 (sm-a525f/ds) dual sim, 128gb/ 6gb ram, 6.5” factory unlocked gsm, international version - no warranty - awesome blue",4.4,141,,,,15.8 ounces,,"august 7, 2021",,,slate,,,,,128.0
product_B08SBQDB4X,"samsung galaxy a02s (a025m) 64gb dual sim, gsm unlocked, (cdma verizon/sprint not supported) smartphone latin american version no warranty (blue)",B08SBQDB4X,"samsung galaxy a02s (a025m) 64gb dual sim, gsm unlocked, (cdma verizon/sprint not supported) smartphone latin american version no warranty (blue)",4.5,99,,blue,5.91 x 3.15 x 0.36 inches,12.3 ounces,a025m/ds,"january 7, 2021",,,smartphone,,lcd,,4.0,64.0
product_B09W9YX473,"xiaomi redmi note 11 pro+ plus 5g + 4g global 128gb + 6gb unlocked 6.67"" 108mp camera night mode (not verizon sprint boost cricket metro at&t) + (w/fast car 51w charger bundle) (graphite gray)",B09W9YX473,"xiaomi redmi note 11 pro+ plus 5g + 4g global 128gb + 6gb unlocked 6.67"" 108mp camera night mode (not verizon sprint boost cricket metro at&t) + (w/fast car 51w charger bundle) (graphite gray)",3.9,8143,274.74,graphite gray,,6 ounces,redmi note 11 pro plus 5g,"march 23, 2022",6 inches,2400 x 1080,smartphone,"miui 13, based on android 11",amoled,redmi note 11 pro plus 5g,6.0,128.0
